artist,album,date,week_num,meta_score,user_score
Glass Animals,How to Be a Human Being,"August 26, 2016",34,72,77
Weaves,Weaves,"June 17, 2016",24,72,77
Metallica,Hardwired...To Self-Destruct,"November 18, 2016",46,72,77
Bastille,Wild World,"September 9, 2016",36,72,77
Låpsley,Long Way Home,"March 4, 2016",9,72,77
Roosevelt,Roosevelt,"August 19, 2016",33,72,77
Rihanna,Anti,"January 28, 2016",4,72,77
The Prettiots,Funs Cool,"February 5, 2016",5,72,77
J Dilla,The  Diary,"April 15, 2016",15,72,77
Biffy Clyro,Ellipsis,"July 8, 2016",27,72,77
Robert Glasper,Everything's Beautiful,"May 27, 2016",21,72,77
Fews,Means,"June 3, 2016",22,72,77
Tim Presley,The Wink,"September 16, 2016",37,72,77
Taking Back Sunday,Tidal Wave,"September 16, 2016",37,72,77
Beaty Heart,Till the Tomb,"July 29, 2016",30,72,77
Sunflower Bean,Human Ceremony,"February 5, 2016",5,72,77
Supersilent,13,"September 30, 2016",39,72,77
Slow Club,One Day All of This Won't Matter Any More,"August 19, 2016",33,72,77
Melt Yourself Down,Last Evenings on Earth,"April 29, 2016",17,72,77
Lissie,My Wild West,"February 12, 2016",6,72,77
Alex Smoke,Love Over Will,"January 22, 2016",3,72,77
Fatima Al Qadiri,Brute,"March 18, 2016",11,72,77
Teddy Thompson/Kelly Jones,Little Windows,"April 1, 2016",13,72,77
Basia Bulat,Good Advice,"February 12, 2016",6,72,77
Dan Sartain,Century Plaza,"February 19, 2016",7,72,77
Chris Cohen,As If Apart,"May 6, 2016",18,72,77
Simian Mobile Disco,Welcome To Sideways,"November 11, 2016",45,72,77
Tortoise,The Catastrophist,"January 22, 2016",3,72,77
Pantha du Prince,The Triad,"May 20, 2016",20,72,77
The Brian Jonestown Massacre,Third World Pyramid,"October 28, 2016",43,72,77
Chairlift,Moth,"January 22, 2016",3,72,77
Nothing,Tired of Tomorrow,"May 13, 2016",19,72,77
Mystery Jets,Curve of the Earth,"January 15, 2016",2,72,77
Silver Apples,Clinging to a Dream,"September 2, 2016",35,72,77
Autolux,Pussy's Dead,"April 1, 2016",13,72,77
Cian Nugent,Night Fiction,"January 29, 2016",4,72,77
Eric Copeland,Black Bubblegum,"July 8, 2016",27,72,77
Gucci Mane,Everybody Looking,"July 22, 2016",29,72,77
Eagulls,Ullages,"May 13, 2016",19,72,77
Papa M,Highway Songs,"November 11, 2016",45,72,77
The Joy Formidable,Hitch,"March 25, 2016",12,72,77
Seratones,Get Gone,"May 6, 2016",18,72,77
Colvin & Earle,Colvin & Earle,"June 10, 2016",23,72,77
Beth Orton,Kidsticks,"May 27, 2016",21,72,77
Howe Gelb,Future Standards,"November 25, 2016",47,72,77
Jamie Lidell,Building a Beginning,"October 14, 2016",41,72,77
Dawes,We're All Gonna Die,"September 16, 2016",37,72,77
Britta Phillips,Luck or Magic,"April 29, 2016",17,72,77
Rufus Wainwright,Take All My Loves: Nine Shakespeare Sonnets,"April 22, 2016",16,72,77
Kristin Kontrol,X-Communicate,"May 27, 2016",21,72,77
